tungguin.,1
loh.,4
selayar,1
madrim,1
temen2mu,2
planningnya,1
bandara,3
ngurusin,3
asu2.,1
itemin,1
up.,1
buletbkecil,1
maju,2
justru,2
skrg,32
salemba,3
300x,1
jangaaaaannnn.,1
modus,1
loco,1
dirasa,1
cewe2nya,2
seruuu.,1
bahan,1
gagal,2
gendut,2
heal,1
selviana,4711
neh,1
pke.,1
kabur,2
gabisa2,1
https://www.tokopedia.com/rahillasport/nike-renew-serenity-run-running-women-s-db0522101-36-5?whid=0,1
rateku,1
berseragam,1
supirku.,1
airpods,1
ponakan,1
poin2,2
nanyanya,1
yam,1
keseringan,1
arahannya,1
santai,5
boong,9
dibaless.,1
ngegym,4
cipokan,1
hanya,1
nakaaall,1
jleekkk,1
penipuan,1
nangis2,1
ngabarin,,1
selvi,3
ngasal,1
nyiapin,1
jadigaks,1
ow,10
badannya,2
gapenting2,1
hargain,1
lgsng,1
yakali,1
merem,1
anjirrrrr,1
lucuu.,1
mana,75
seneng,10
wishing,1
mundur,1
ambarawa,,1
what,2
cobaaa.,2
ngeyel,2
ngapa2in.,1
memang.,1
selfie,3
that,2
temenan.,1
sekali,9
temeninnnn.,1
quotation,1
gppp,1
gajadiii.,1
yaa???,1
jurusannya,1
okede,1
disitu,6
shareloc,8
ae,2
out,1
direkam,1
ribu,1
span.,1
konten,5
goblokk,2
ditanya2in,1
ih,8
adaaaa.,1
dongg,1
wkwwk,2
toilet.,3
nyalain,2
2.5,3
abdi,7
mabs,5
sad,2
pancasila,3
jenderal,9
bawa,31
beli,30
browsing,1
jelasnya,1
jokiwo,1
cantik2,2
siangan,2
maba,1
ternyataa,1
semenjak,1
call,40
hmm,4
muntah??,1
stupip,1
bluetooth,1
buka,21
belimbing,1
cowonyaa.,1
https://open.spotify.com/playlist/13ylukkqsj8lerzjfj0k9d?si=b444f6176c7e4340,1
cerita2,1
kamu.,6
sukaaaa.,1
gileee,1
dugeeeemm.,1
mikir,14
pencet,2
nyesel.,1
sebelahnya,4
mirip,7
the,4
nyatet,1
pulaanggg.,1
dlubaku,1
dikitt.,1
pasangin,1
ac.,1
emak.,1
dritdi,1
coba,25
kelakuanku,1
last,2
stiker,2
pah,4
bebsss,1
ap?,1
lg.,16
ekwkwkw.,1
yaampunnnn.,1
tauuuu.,2
drunk,1
random,5
menurut,1
kontoll,2
kesayangannya,1
yyyyy.,1
post,4
hnngg,1
negatif,4
kosngt.,1
software,1
lanjut,2
macem2,1
nnti.,1
500k,2
personal,9
asu.,1
masqlqh,1
eeehh,1
whiskey,1
kontol.,2
justu,1
ngulang,1
acc,1
mamamu,5
jangaann,2
kumpul,1
sanss2,2
tauu,3
gambir,1
bgt.,37
daahh,1
jeruk,2
kasar,1
mall.,1
cv,1
keringetan,3
cuan.,1
eropa,1
bulan,11
tidur2,2
dimana,8
review,3
tidur,57
korporasi,1
otw.,6
musuhan.,1
blggg,1
michat,3
kumpulll.,1
keberisikan,1
smpn,1
gamauuu.,1
kangeeeeennn.,1
dari,85
hahahaha.,3
ayaanggg!!!,1
salah,16
twitter.,1
kapitalis,1
skrgg,1
tlolll.,2
crisis,1
maraaahhhh.,1
dah,118
kondom??!,1
nunjukin,1
iyyaaaa.,1
19,2
0131346874,1
baper,1
"ini,1
aku.,38
lho,5
kwkwkwkwkwk.,1
300rb,2
lasagnanya.,1
santaii.,1
bisagaks,1
room,8
scott,1
liat,19
jumat,3
denger,5
toyib,1
kos.,1
duit,6
keenakan,2
diuplod,1
berharap,1
sabtu,3
tanggung,2
650k,3
sistemnya?,1
seru,11
your,3
cowo2nya,1
biasnaya,1
event,3
gaks,8
kanaan,1
diem,5
minta2,1
semangattt,1
sempet,3
nenekmu?,1
amattt.🥰🥰🥰,1
ciawi,5
nyenyak,1
‎image,713
banget.,2
girly.,1
ugm,5
add,1
wkkwkw,1
jokesnya,1
kue.,1
alalh,1
ngelanturrr.,1
masihhhh.,3
akses,1
map,1
nonton?,1
banyaakkk.,1
radang,4
salah.,3
bantuan,1
mau2,3
ayaammm.,1
ayanggg,2
wwkkwwk,1
kangen.,4
jiwa,1
we,1
cabut?,1
smbl,2
wkwkwksksksksksks,1
bacol,2
cewenya.,1
hukumannya.,1
diceng2in,1
beteee2.,1
kamarrrr.,1
pas,52
cpek.,3
sibukkkk,1
pasutri.,1
album.,1
parah.,1
bali,12
president,1
fokusss.,1
bahkan,4
sihhhh.,1
kuku,1
bgsttt.,2
lumayanbsih.,1
400k,1
dibolehin,1
udhhh,1
laiyawkwkw,1
lgi.,1
hahahh,1
bayii,1
keliahtan?,1
cpt,6
nanyain,1
155rb,1
jelass.,1
2017.,1
oohhh,2
kpn,2
kalo,186
hukum,1
gamau,28
kepencet,2
kyknya,2
bm,2
cryyy.,1
assuuu,1
lagipula,1
100.,1
nopal,1
harusnyaa.,1
bt,1
muncul,2
dibenerin,1
nihhh,2
vidcall,21
sama2,2
nyusul,4
ngepap,1
(di,1
nanti,57
kumpul2.,1
ngerekam.,1
hotelnya,2
keselek,1
bagus2,4
pose,1
ajggg.,1
rambut.,1
:p,1
tertanam:,1
valid,1
kntl,1
wowwww,1
sehuruf,1
aspong,1
disana?,1
sebagus,1
kata2,2
aj.,1
sicepat,1
magerrr,1
sebelaku,1
kgn.,2
rebuan,2
tol,3
just,1
ditunggu,1
santuy.,1
enaknya?,1
penting.,3
rata2,3
ckeppp.,1
gatau.,2
jalan2,,1
olx:,1
ktm,2
hujan.,1
tw,1
dugem,21
eyang,12
wa.,1
kwkkw,1
boleehhh,1
anjing.,2
ato,5
dipuji,1
kerjaan?,2
febby,2
oohh,2
ngetik,3
yauds,8
sman,1
urus,1
bb.,3
dimana,,1
kakiku,2
ngebet2,1
goreng?,1
gaya,2
mantep,2
ko,1
caranya,2
20%,1
siboeeekk.,1
wolu?,1
disitu.,1
pekalongan?,1
udahlah.,1
https://play.chess.com/u2jsh,1
apa?,38
hoodie,9
cantikkk.,1
https://maps.google.com/?q=-7.061041,110.435867,1
ndaakk,1
kirim.,1
*aku,1
byebye.,2
esri,1
dikosan,,1
ketauan,5
seriusan,3
dikitttt.,1
olahraganya,2
dhlhhhh.,3
nganterrr.,1
sd.,2
sumpaj.,1
wkwkwkwkwkwkw,3
sisa,3
20.00,1
senyam,1
xixixix.,1
habus,1
maen,8
pengujinya,1
mulai,9
gojekin,1
tau,,1
cekin,1
dila.,3
pendekkk.,1
makan.,7
diceraiin,1
mti,1
happiness,1
terakhirku?,1
copotnya,1
lupaaaa.,1
dkt.,1
manis.,1
pasutri,1
ikuttt.,1
ngobrol2,1
dipermasalahin,1
open,2
kepepet.,1
pertahankannn,1
bagus,49
pernah,45
yaaaa.,11
jjigae,1
dila?,1
ooo,1
bertiga,3
perebut,1
kamprett,2
ga????,1
bentar.,3
hahahah,2
glow,1
dilaaa.,2
menderita,3
keterlaluan,1
sokap,1
4km,1
full.,1
ayaangggg.,1
apaansi,4
pigy.,1
menang.,1
bgtbgtbgt.,1
babyyyyy.,1
mabok,24
kemarin.,1
martabak,1
iyasih,8
letsgooo.,1
ayo.,1
serem,9
menyiksa,1
bagussss,1
apa2,3
zenius,1
untung,9
tulis,1
tot,3
kwkkwkwk.,1
apa2in,1
ngaruh,2
rejo,1
safe,2
wkwkwkwkwwk,3
enggak,,2
ckckc,1
wkwkwkwkwkwkwkw,1
wibu,1
wktunya,1
kemang,2
rameee.,1
udaahhh.,6
150,1
bikinin.,1
utbk?,1
awwkwk,1
main.,5
kegabutan,1
dibayar,3
totlah,3
vodka,1
wkwkwkw.,18
pedes,2
encrypted.,1
anjritttt.,2
dibikin,1
sabun,1
prsaan,1
selasa,10
lapo,1
taruh,1
disiniiii.,2
https://www.traveloka.com/hotel/indonesia/ibis-semarang-simpang-lima-109245?spec=05-01-2022.06-01-2022.1.1.hotel.109245.ibis%20semarang%20simpang%20lima.2&contexts=%7b%22sourcehoteldetail%22%3a%22share_button%22%7d,1
dong.,1
segitunya,1
banget?,2
satu,15
langsunggg.,1
jgn,18
asics,1
https://twitter.com/serube_e/status/1430611764287139840?t=9fkce8wmajpoha__mqw2na&s=19,1
ditakdirin,1
dugemnya?,1
busettt,1
tonton,4
dn,1
betenya,1
nanyaaa,1
agustus.,1
adzannya,1
logika,1
gmn,17
oiya,18
ngebayanginnya.,1
dimatiin.,6
sampe,75
sendirii,1
by,1
telor?!,1
terserah,4
diangkat?,1
ditawar,1
but,1
gasih?,4
hp,8
bodoh,1
segera,8
kebiasa,1
wkwkwkwkwkwkwkwkkwkw.,1
iyaaaa,12
item,7
tulisan,2
bervariasi,1
kedepan,1
seprei,1
ga.,1
okkk,2
flu,1
https://us04web.zoom.us/j/8436943264?pwd=ukjsrmxfzklpnfbwqthpbxv0uvhudz09,8
citapen,,1
tugas2,1
apps.,1
gakkkk.,1
juga?,2
babi2,1
100%,1
pacaran.,2
okaayy.,1
hati,7
selesai,5
750k.,1
pulangggg.,1
diobrolinnn.,1
ganteng,6
sebel,2
izinnn.,1
kangenbat,1
sbm,1
jarikuuu.,1
extreme,1
live,3
matiin,5
pipinya.,1
benerinnya,1
orangtua.,1
gapapaaa,3
tenang2,1
gataauuuu.,1
wkwkwwk,1
chatin,1
smg.,10
enak.,4
maafin,1
boker,1
tipu.,1
depan,21
kargo,1
ngigau",1
didiemin,1
kmearen,1
sparingnyaaa.,1
daftarnya,1
jokes,2
https://foursquare.com/v/4e9f8bb655038bd257c319bc,1
gaaa.,3
krn,7
issue,1
keracunan?,1
"gotta,1
pusing.,3
najis,9
cakep,7
5kg,1
adzannya.,1
vodkamu,1
salahnya,1
wkwkwkwkwkwkwkwkwk,1
‎you,19
latihan,27
bacit,2
nyawanya,1
isengnya.,1
kgnnn.,2
salon,2
cium,3
school,1
155,1
asemnya,1
3,20
siapa!!!!!!,1
ttep,1
sengaja,6
minum,25
gblkkkk.,1
keluar,19
latief,1
emosi.,3
maseh,1
paksa,1
w,1
ooojhhh,1
mesenin,1
gjlk,1
psycho,1
pusngnya.,1
dibully.,1
entah,2
nanggung,2
aurasafira,1
baugs,1
setuju,2
wjwkskskksksskkskskss.,1
klo,1
kapan?,9
cowo.,2
bedain,1
grandmaster/legend.,1
great,1
sebelum,2
difoto,1
dikamarnya.,1
ditabrak,3
puasa.,1
kamu??,1
gaks?,1
beli?,1
perbaikin,2
duluan.,2
mateng2,1
salatiganya,2
sok,5
nasgornya?,1
theo,1
sop?,1
minss,1
semarang?,3
recycle,1
laperrr.,1
deploymentnya,1
kirim,22
tabung,1
panikkkk.,1
rada,10
garden,1
bandungan,1
alesan.,1
kangenan.,1
mabok?,1
wkwkwkwkwk.,5
kebaca,1
ekekekek,1
bgtt,8
wnwkwk,1
kitaa.,2
kamprettlah,1
alcs,2
charhgerkan,1
otakku,1
insta,2
pasti,,1
abu2,1
kenapa??,2
biasa.,1
udaa,1
makannyaa,1
dalem.,2
raditya,1
diem2an,1
barengpun,1
caw,1
grgr,41
deal,,1
tugas,2
gegar,1
dikontrakin,1
samsek,3
alaahhh,1
18+,1
emabg,1
aps.,1
km,230
rawat?,1
"aku,3
kelar.,1
vanilla,2
07.35,1
vidcall(,1
bril.,1
selese,4
karena??,1
5.3,1
syp,1
connecting.,1
karna?,1
setiap,2
wkakaakka,1
sanmol.,2
kentang.,1
gastritis,1
temenku.,1
telur?,1
diribetin,1
ada.,5
50711):,1
ngegym?,1
sadarrr.,1
delete,1
pilihnya,1
clapped,1
anjritttttt,1
cayaankkk.😬😬😬,1
error,3
habjsss,1
sok2an,3
cerah,1
segala,1
kapaann!!,1
bul2.,1
oh,22
giliran,3
bby.,2
masaknya?,1
habisin,1
ngejokes,2
awalnya,5
mataku,1
anjritttt,2
avanza,2
nct,1
wkwkwkwkwkw.,2
banyaaakkkk.,1
bsk,13
mah,19
gosip,1
piring.,1
semangaaatttt,1
alesannn.,2
makan,57
jelek.,3
gabisa?,1
bawain,2
vape,1
tuttt.,1
malu.,1
legalitas,1
luck,3
sedikit,1
menit,12
ngeue,1
bisalah.,1
kena?,1
wkwkwwkwk.,1
rokok,8
colmek,2
tapi,97
wkwkwkkwk,1
juga??,1
pake.,3
gmaps,2
alfamart,1
passcode:,8
kasihaannn.,1
abisss.,2
idih2,1
hah,31
https://foursquare.com/v/51aa541babd89ba8c5de26d6,1
sipboss,1
malang,2
memekk,1
mudeng.,1
salkir,1
kontollllllll,1
vaksin,1
wakkakaa,1
krennm.,1
kelaperan.,1
dijalan.,2
suaminya,2
rebu,1
memek.,1
ketidurannn,1
minumannya?,1
bajuku,2
yaudahhh,2
polos2,1
iyaa.,1
dilihat,1
ide,1
ssah,1
air,7
4an,1
perasaanmu,1
pacaraannn.,1
jktnya.,1
mau??,1
ngurusi,1
telinga.,1
screenshotan,1
jemuran,1
jd,61
unblocked,1
kepemilikannya,1
ini?,8
crazy,1
legaaa.,1
sakit.,4
malesun,1
sampenjam,1
gelang,1
berarti.,4
kuncinya,1
pergi,17
wmwkwkwk,1
kamo.,3
nyusul?,1
wow.,1
kemana?,10
nggak?,2
keikut,2
materinya,1
bentarr,2
gimanasih,1
menghargai,1
ngide,2
njir,1
cerminan,1
terus,70
sakitttt,1
ketiduran,3
mampus.,1
50m,1
kiri.,1
apaan.,2
maaahh.,1
rs,2
cucu,1
habisnya,1
tt.,1
wkwkwkwkwkwkwkwwkwkwkw.,1
flu?,1
pekalongannya,1
saja,1
okesih,1
wakakakaka.,2
4.5jt,1
rambutku.,1
belinya,2
bulaannn.,1
wibu.,1
bawanya?,1
gaa?,1
salting,3
sendiri,37
kamunya.,2
15000,1
kangennya,1
kedua.,1
bukan,29
2x,3
gimana??,1
babyyy,1
anjrittt,9
nyampein,1
discord,3
daripada,4
gila.,1
aja??,1
jilbab,1
gtgt,3
bete,32
filterrr.,1
motornya,1
bca,4
gituan,3
clearrr,1
youuu.,1
zum,2
babe?,1
chargerr.,1
dikampusnya,1
main?,1
hilang.,2
temen2ku.,1
setannnn,1
tenangin,1
culik,2
gelangnya.,1
berdarah2.,1
suseehh,1
minta,30
latian,3
lagi2.,2
disuruhh.,1
jendral?,1
warga,4
gagitu,1
awkwkwkw,2
ujian,2
queen,2
ni.,7
turunin,1
kayanya,3
diluae,1
wkwwkkwwk,1
art,2
anjirr,2
kesananyaaa.,1
jugaaa,1
ma,12
200k,1
kemanaa,1
kelamaan,1
cintaaa.,1
makanya,14
gastric,1
hadeh.,5
anjing,6
🙏,1
vn,1
kalimat,1
cabs?,1
wonder,1
soksokan,1
ngehe,4
penuh,3
tu.,2
ceritabya,1
katanya?,1
mampunya,1
tkut.,1
morning,3
ditoiletttt,1
baunya,,1
sehabis,1
malaj,1
pelan2.,2
bukunya,1
apa2.,1
assu,1
emangnya?,2
bawah,2
tkuttt.,1
rusak,3
jdnya,1
cerita,14
terus???,1
penerima,2
maurel,2
pods?,1
general,1
jagorawi,1
fuck,3
ngebales,1
polisi,1
nyari,6
t,1
gataauu.,1
diajak,3
saranghaeee.,1
nabrak/ketabrak,1
tae,7
serumah.,1
infonya??,1
salatiga.,6
nonjok,1
kemana2.,1
boong.,1
kamarnya,3
jir,2
gastro.,1
oversize,1
tuker,1
dedlen,1
book,2
6.30an,1
anjirrr,3
nolak,1
pkulin,2
teza,1
hati2,12
jenderal?,3
klwr,1
aji,1
gjelas,1
are,1
h,1
sekitaran,1
obattt.,2
ajaaaa.,4
bisa?,6
tua,1
ramah,,1
follow,5
ayang?,1
https://github.com/febriliankr/bplines,1
banyak2???,1
omggg.,1
ohhh,1
dia.,12
oiyaaa.,3
rekan,1
type.,1
archive,2
wkekwkwk,1
sans2,3
duluu,1
sbr,1
yhh,1
dimarahinnya,1
sering,16
wkwkkw,3
kelogin,1
message.,17
bloggg,1
sparring,5
gol,1
dket,1
kocak,7
kesana,3
mksd,5
pikiran.,1
wlwkkwkwkkwwkwkwkkw,1
batrenya,2
https://www.traveloka.com/hotel/indonesia/louis-kienne-hotel-pandanaran-3000010030681?spec=05-01-2022.06-01-2022.1.1.hotel.3000010030681.louis%20kienne%20hotel%20pandanaran.2&contexts=%7b%22sourcehoteldetail%22%3a%22share_button%22%7d,1
panas,3
besaran.,1
berlima.,1
ubah,1
sinii,1
diapart/dmn,1
ladenin,1
it's,1
ok,91
sakti,1
dirumaahh,1
rumahhh.,3
november,1
wkwkwkwkwkwkwkwkwkwkkwwkkwkwkwkwkw.,1
lakersbsb,1
dikira,3
udahkelar,1
ntarrr,1
mataharinya,1
musuhan,2
bela2in,1
dluekekeke.,1
9,7
halu,3
wwkwkwk,1
anjrirr.,1
boleh?,1
berantakan.,1
meledak.,1
tuttt,2
99%,1
rumahmu,8
awal,9
dulu.,7
krisan,1
😁,1
kesebar,1
punggung.,1
or,2
capek,20
hal,4
bab,1
amatttt,1
wjwkkkk,1
wou!!!,1
diceritain,1
condong,1
and,2
y.,29
uang.,1
reflective,1
jgg.,1
gusa,1
ayoklah,1
passwordin,1
kok",1
godud,1
samperin.,1
duh,2
890m,2
dilanjuttt.,1
bersih2.,1
jogja.,1
aspire,1
ditenggorokan,1
alcoholic,1
sesek,3
dianterrr,1
yaaa.,40
dlu,10
bye,3
j,1
wakaks,1
kiteee.,1
calling.,1
login,3
aji.,1
januari.,1
setresss,1
nih.,4
ky,3
bebe,3
salam,2
23,1
kaumiliku,1
apaa,1
beres2.,2
come,1
kamoret,1
nego,1
jujur.,2
kota?,1
notes.,1
terjangkau,1
kokt,1
sebenrya,1
ya.,22
napas,3
ingettt,1
masker,4
